,listing_id,closest_school,dist_closest_school,ave_dist_3_schools
12027,16013558,Carlton Gardens Primary School,663.9907079195152,730.1093647891971
12028,16013542,Springvale Rise Primary School,337.213235860315,537.296709943898
12029,16013537,Point Cook Prep - Year 9 College,1467.765333869352,1487.7296806447482
12030,13914101,Grovedale West Primary School,257.72865639542573,436.5718022043152
12031,16013497,St Therese's School,365.1860522254385,654.7755419224703
12032,16013462,Ashburton Primary School,791.8613257049379,996.6139044773407
12033,16013449,Dandenong West Primary School,355.1160543390776,584.837628069794
12034,16013425,Mordialloc Beach Primary School,458.3486207739825,976.7204513613278
12035,16013368,St Scholastica's School,216.63637221272504,810.0642222226447
12036,16013307,Hester Hornbrook Academy - Prahran Campus,525.6229297252281,567.3124194936091
12037,16013271,River Nile School,159.04879203250857,239.75444553555766
12038,16013260,Sophia Mundi Steiner School,400.0729674949105,641.5474669035897
12039,16013202,St Mary's School,701.5756375742046,813.7695340548077
12040,16013190,St Andrew's School,789.8299566874298,851.7743954898696
12041,16013153,Spensley Street Primary School,768.6729326592211,1060.8038489047271
12042,16013134,Princes Hill Primary School,322.192049554163,579.3841845233443
12043,16013130,Donvale Primary School,531.6971498576326,1060.2876038297616
12044,16013125,Carlton Primary School,333.73948222748487,548.7870153566337
12045,16013113,Burnside Primary School,273.6145589411906,1040.3812302667418
12046,16013104,Deer Park West Primary School,647.7537509950336,832.0532266081073
12047,16013095,St John Vianney's School,153.2717904499318,326.97043585442253
12048,16013072,St John Bosco's School,331.3999153488102,497.4359882049951
12049,16013036,St Columba's School,208.9419676876835,331.00823946017834
12050,16012930,St Clement of Rome School,252.75838374154523,675.3377690368696
12051,14313290,Avondale Primary School,365.3925647446959,929.4184908685814
12052,16012921,Deer Park West Primary School,301.05550646243,811.1820681809053
12053,15125578,Buckley Park College,416.4096094717795,577.6061587760922
12054,16012885,Stott's Colleges,422.9804339503798,528.9266727224516
12055,15117191,St Kilda Park Primary School,967.3512431473328,1279.5804342800104
12056,16012781,St Joseph's School,244.6726506981591,4589.969554146914
12057,16012766,Collingwood College,897.1932365718611,982.070502639698
12058,16012710,St Gerard's School,102.61417514605,588.2227173601924
12059,16012703,St Albans Primary School,287.78438105088514,396.7947086270048
12060,16012667,Fitzroy Primary School,442.4332549245757,552.1570484709664
12061,16012643,Glenroy West Primary School,869.2708319505978,1110.5170488507972
12062,16012628,Cheltenham East Primary School,378.4843149269106,713.2165663194006
12063,16012614,Auburn High School,125.52783234921267,245.3714712569888
12064,16012613,The Geelong College,92.54291120157646,291.22141583993215
12065,16012605,Lyndale Greens Primary School,397.077366293864,690.9494068328028
12066,16012577,Mildura Senior College,538.2286507807149,595.9958980443554
12067,16012550,Hume Anglican Grammar - Donnybrook Campus,1109.4128715120846,8309.97874912297
12068,16012522,St Francis Xavier School,541.1667578914173,1154.3084163587916
12069,16012517,Richmond West Primary School,836.2600772404461,953.2737601133512
12070,16012509,Mount Alexander 7-12 College,146.41218177299945,193.279358174389
12071,16012457,St Bernard's College,350.7957314643869,515.1472826959144
12072,16012439,SEDA College (Victoria) - Basketball Burwood,437.8097179082162,701.6063276024214
12073,16012431,Ascot Vale West Primary School,930.0113039213712,1021.1492503600906
12074,15316700,Eltham College - Lonsdale Street Campus,362.3625709073845,626.4086363047746
12075,16012401,Victoria University Secondary College,692.8063106483049,848.6046304655706
12076,16012383,St Peter's College,1472.9384887405945,1731.1742157545275
12077,16012345,Geelong Grammar School - Toorak campus,302.8959874446979,719.8211720184762
12078,16012332,Australis Christian College,478.0019401640182,870.9436158639006
12079,16012333,Melbourne Grammar School,379.5636509772302,538.9621217185199
12080,16012319,Elwood Primary School,548.7653650545569,615.0245348144758
12081,16012256,St Michael's School,586.7561650333121,744.4631069378011
12082,16012180,Flemington Primary School,357.07597249583046,543.8234396635104
12083,16012166,Glen Eira College,387.5844745738638,541.5090034154033
12084,16012141,Emmanuel College,762.6100327735084,1266.3692329111125
12085,16012135,Ranfurly Primary School,534.1685397490944,892.3465013784622
12086,16012113,Ranfurly Primary School,534.1685397490944,892.3465013784622
12087,16012095,Horsham College,447.1804157937319,972.5824286648822
12088,16012091,Carlton Gardens Primary School,446.166555443485,753.1200862691267
12089,16012064,Quarry Hill Primary School,1107.0454442675434,1347.9106513857785
12090,16012021,Kerrimuir Primary School,518.8581158214014,924.8909449044592
12091,16011999,Wembley Primary School,807.9413565896402,1188.8485862849723
12092,13998678,Brunswick North Primary School,309.8644018106352,618.4923987601759
12093,16011984,Our Lady of Lourdes School,310.7814720782725,513.6772395462186
12094,12882831,Axedale Primary School,8886.326116483722,21243.061113953325
12095,16011871,Narre Warren South P-12 College,361.9629225369335,806.4373061635791
12096,16011867,Merri Creek Primary School,324.99593751571444,431.3298286380569
12097,16011848,Don Bosco School,926.7729605300806,1380.8319069846177
12098,16011768,Parkdale Primary School,635.4351880441554,898.2186758004549
12099,16011732,St Catherine's School,191.22732162070247,376.1361448915575
12100,16011685,St Joseph's Flexible Learning Centre - Geelong Campus,969.3483854758746,1374.5571683186301
12101,16011628,Hume Anglican Grammar,516.9934087616657,677.3668307660265
12102,15886558,Rye Primary School,1682.9283552056638,4279.86605896461
12103,16011585,Armstrong Creek School,832.7641670714539,901.4009837767135
12104,16011543,Rangebank Primary School,759.6339776971621,1490.461657339195
12105,16011542,South Oakleigh Secondary College,246.3624291765685,775.8835150187756
12106,15217092,Laverton P-12 College,600.3480320950304,761.5333372619993
12107,16011512,St Vincent de Paul's School,1047.6592018517294,1226.6135882831895
12108,16003760,Victorian College Of The Arts Secondary School,541.4346678084509,584.0221767856697
12109,16011500,Coburg West Primary School,80.90682491045007,455.7199165825632
12110,16011481,Mildura West Primary School,205.96019702637824,587.8032559588854
12111,8431371,Bundoora Secondary College,770.7177269209191,843.9300625808388
12112,16011459,Queen of Peace Primary School,657.36743283712,1223.5734101867035
12113,16011440,Frankston High School,592.5917384199145,892.4785581035957
12114,16011423,Kerrimuir Primary School,621.5574226456911,791.0203671269228
12115,16011414,Branxholme-Wallacedale Community School,101.55641292442816,15997.2293557947
12116,16011404,Yarraville Special Developmental School,341.3174862451512,609.5341068921748
12117,16011395,Kamaruka,88.35203330102071,333.9267188718498
12118,16011373,SEDA College (Victoria) - AFL - Werribee,917.9222083881292,1073.238579102978
12119,14168901,Christian College Institute of Senior Education - Arts/Technology Centre Villa Paloma Campus,432.0603458017253,1509.415220300302
12120,16011359,Stott's Colleges,169.63360436252196,435.08549537227555
12121,16011324,St John's School,291.55128248809626,412.26478030312904
12122,16011264,Fountain Gate Primary School,705.1963642505888,1206.8070546852166
12123,16011239,Baden Powell P-9 College,1013.6612053939396,1057.9148359317269
12124,16011228,Eltham College - Lonsdale Street Campus,196.42541850515704,540.5527482545559
12125,16011186,Cire Community School Berwick Campus,268.35509976613577,392.03562262606664
12126,16011149,John Monash Science School,1472.1531385174042,1802.4074196624995
12127,16011148,Surfside Primary School,1849.338404706172,3414.351384140314
12128,16011132,Daylesford Primary School,896.5380651666186,1380.5185136006228
12129,16011122,Daylesford Secondary College,746.5090391829863,1096.9613768505733
12130,16011109,Sacred Heart School,716.4737343326071,833.08000078228
12131,16011041,St Kilda Park Primary School,816.3645870169171,1146.8574179265586
12132,16011002,St Thomas More School,812.8137768779006,1113.1654099760922
12133,16010983,Doncaster Primary School,790.3655609951975,1183.2088777738838
12134,16010934,Cheshire School,905.9560002689858,1371.0320682284134
12135,16010921,Tullamarine Primary School,768.0864578178399,1078.888017529931
12136,16010917,Altona Primary School,217.412088873221,593.8370169371929
12137,16010893,Pinewood Primary School,436.97333044857487,1265.3211204231104
12138,16010879,Movelle Primary School,270.30776495524333,815.4346060911354
12139,16010866,Wembley Primary School,217.7685465951428,603.051565417226
12140,16010822,Adass Israel School - Glen Eira Road Campus,167.26684177004728,492.6708018765592
12141,16010780,Mont Albert Primary School,214.13502522239617,717.4326799281222
12142,16010779,Mckinnon Primary School,253.8300284556536,577.4444392871673
12143,16010716,Dromana Primary School,1086.9990628742848,2459.3937576063927
12144,16010675,Phoenix P-12 Community College,774.0458364202212,1086.988481779634
12145,16010656,Albert Park Primary School,147.7528881431191,426.1751861407227
12146,16010598,De La Salle College - Holy Eucharist Campus,546.9414699952566,752.1744948708961
12147,16010587,De La Salle College - Holy Eucharist Campus,546.9414699952566,752.1744948708961
12148,16010537,Ss Peter & Paul's School,767.8339821280988,991.7612102319517
12149,14920918,Sacred Heart Girls' College,360.7449422541245,486.79432888096926
12150,16010526,South Yarra Primary School,298.94084273402416,505.4161417672315
12151,16010495,St Margaret Mary's School,822.3395632435498,1197.7021537602957
12152,16010477,Rye Primary School,2380.1093449790133,5076.403256584787
12153,16010460,Lumen Christi School,2168.560208210192,2509.634329707199
12154,16010448,Lyndale Greens Primary School,479.08463527232175,776.5419482633055
12155,16010438,Carlton Gardens Primary School,674.0303270191296,702.4962286823475
12156,16010404,Albion Primary School,679.900574905615,780.2856774671351
12157,16010369,Hester Hornbrook Academy - Prahran Campus,720.2027926224174,794.7405067157994
12158,16010374,University Park Primary School,301.5953773885904,492.63967515711397
12159,14881732,Ozford College - Ozford College Campus,259.55083543938684,290.57236090675946
12160,16010359,Santa Maria College,413.9056600527434,546.4341761413972
12161,16010358,Dorset Primary School,363.9908679910224,1140.2148830886556
12162,16010304,Yuille Park P-8 Community College,598.4642337296123,724.2221558191713
12163,16010221,Wesley College - St Kilda Road Junior Campus,285.5265035573876,525.8660223660341
12164,16010201,St Joseph's Flexible Learning Centre,340.656026318848,462.1473745913
12165,16010160,Melbourne Girls Grammar,144.32039631695324,455.2483186491222
12166,16010146,Thomastown East Primary School,426.27412869830096,960.429367706125
12167,16010119,River Nile School,521.8425597258862,584.6221222536086
12168,16010076,Mordialloc Beach Primary School,530.7520324025359,911.6159866519862
12169,16010066,Essendon Primary School,506.963662129871,547.673657194238
12170,16010045,Malvern Primary School,493.7019152335677,794.5430615446652
12171,16010037,Aintree Primary School,1063.4547144337405,1512.2644936525921
12172,16010016,SEDA College (Victoria) - Building and Construction - Dandenong,869.7820586425428,1209.0215341201483
12173,13723584,Ashwood High School,343.6510585050075,480.9768756269793
12174,16009998,Skipton Primary School,316.23362208312733,13827.858358653073
12175,16009969,Collingwood College,330.01917925407014,592.8872292920838
12176,16009902,Sacred Heart College - Senior Campus,471.6038552176501,642.4230347152601
12177,16009895,Caroline Chisholm Catholic College - Christ The King Campus,437.35005873902094,520.4367231467278
12178,16009877,Manor Lakes P-12 College,3440.311938664007,3776.2533408642453
12179,16009859,Grovedale College,1444.7199331014533,1541.1709695464808
12180,16009802,Yarraman Oaks Primary School,620.7853408381231,830.7433057166613
12181,16009741,St Andrew's School,840.0855372627123,1390.642758983603
12182,14293867,Haileybury Girls College - City Campus,224.81271829510192,369.6380990182203
12183,16009666,Eltham College - King Street Campus,241.54098639384105,345.85951826537104
12184,16009662,SEDA College (Victoria) - Tennis - Albert Park,201.67632584096808,448.9518230564513
