beds,avg_price,count,propertyType,suburb,median
3,510.0,1,Villa,Mitcham,510.0
3,700.0,1,Villa,Mordialloc,700.0
3,500.0,1,Villa,Niddrie,500.0
4,460.0,1,Apartment / Unit / Flat,Altona North,460.0
4,600.0,1,Apartment / Unit / Flat,Balwyn,600.0
4,450.0,1,Apartment / Unit / Flat,Boronia,450.0
4,800.0,1,Apartment / Unit / Flat,Box Hill,800.0
4,700.0,1,Apartment / Unit / Flat,Box Hill South,700.0
4,1100.0,1,Apartment / Unit / Flat,Carlton,1100.0
4,900.0,1,Apartment / Unit / Flat,Carnegie,900.0
4,570.0,1,Apartment / Unit / Flat,Carrum Downs,570.0
4,580.0,1,Apartment / Unit / Flat,Ferntree Gully,580.0
4,850.0,1,Apartment / Unit / Flat,Geelong,850.0
4,760.0,1,Apartment / Unit / Flat,Hawthorn East,760.0
4,700.0,2,Apartment / Unit / Flat,Ivanhoe,700.0
4,1580.0,1,Apartment / Unit / Flat,Kew East,1580.0
4,2500.0,1,Apartment / Unit / Flat,Malvern,2500.0
4,1562.5,4,Apartment / Unit / Flat,Melbourne,1500.0
4,760.0,1,Apartment / Unit / Flat,Mount Waverley,760.0
4,750.0,1,Apartment / Unit / Flat,Oakleigh,750.0
4,500.0,1,Apartment / Unit / Flat,Rowville,500.0
4,1000.0,1,Apartment / Unit / Flat,South Melbourne,1000.0
4,1050.0,1,Apartment / Unit / Flat,South Yarra,1050.0
4,1975.0,1,Apartment / Unit / Flat,St Kilda,1975.0
4,490.0,1,Apartment / Unit / Flat,Wantirna South,490.0
4,675.0,1,Duplex,Clayton South,675.0
4,700.0,1,Duplex,St Leonards,700.0
4,775.0,1,House,Abbotsford,775.0
4,463.75,8,House,Aintree,460.0
4,475.0,1,House,Airport West,475.0
4,1233.3333333333333,3,House,Albert Park,1300.0
4,451.75,20,House,Alfredton,450.0
4,1000.0,1,House,Alphington,1000.0
4,588.75,4,House,Altona,587.5
4,402.5,2,House,Altona Meadows,402.5
4,450.0,1,House,Altona North,450.0
4,850.0,1,House,Anakie,850.0
4,460.0,1,House,Ardeer,460.0
4,502.7631578947368,38,House,Armstrong Creek,500.0
4,1255.0,2,House,Ascot Vale,1255.0
4,950.0,1,House,Ashburton,950.0
4,690.0,1,House,Ashwood,690.0
4,750.0,1,House,Aspendale,750.0
4,540.0,1,House,Aspendale Gardens,540.0
4,470.0,1,House,Avondale Heights,470.0
4,426.6666666666667,3,House,Bacchus Marsh,420.0
4,490.0,1,House,Baddaginnie,490.0
4,470.0,1,House,Bairnsdale,470.0
4,1050.0,1,House,Balaclava,1050.0
4,420.0,1,House,Ballan,420.0
4,750.0,1,House,Ballarat Central,750.0
4,430.0,3,House,Ballarat East,400.0
4,440.0,1,House,Ballarat North,440.0
4,1995.0,1,House,Balnarring Beach,1995.0
4,948.5714285714286,7,House,Balwyn,860.0
4,835.7142857142857,7,House,Balwyn North,650.0
4,450.0,1,House,Bannockburn,450.0
4,650.0,1,House,Baranduda,650.0
4,775.0,2,House,Barwon Heads,775.0
4,520.0,1,House,Bayswater,520.0
4,505.0,4,House,Beaconsfield,520.0
4,997.5,2,House,Beaumaris,997.5
4,580.0,2,House,Beechworth,580.0
4,640.0,1,House,Belgrave,640.0
4,520.0,1,House,Bell Post Hill,520.0
4,530.0,3,House,Belmont,520.0
4,500.0,1,House,Benalla,500.0
4,500.0,1,House,Bendigo,500.0
4,801.0,5,House,Bentleigh,845.0
4,816.5454545454545,11,House,Bentleigh East,830.0
4,546.5909090909091,22,House,Berwick,540.0
4,457.0,10,House,Beveridge,440.0
4,772.5,2,House,Bittern,772.5
4,460.0,3,House,Black Hill,460.0
4,1333.3333333333333,3,House,Black Rock,1150.0
4,590.0,2,House,Blackburn North,590.0
4,650.0,2,House,Blackburn South,650.0
4,1500.0,2,House,Blairgowrie,1500.0
4,590.0,2,House,Bonbeach,590.0
4,420.0,1,House,Bonshaw,420.0
4,548.0,5,House,Boronia,560.0
4,607.0,5,House,Botanic Ridge,610.0
4,683.3333333333334,3,House,Box Hill South,720.0
4,485.0,2,House,Braybrook,485.0
4,530.0,1,House,Breakwater,530.0
4,670.0,1,House,Briar Hill,670.0
4,1693.3333333333333,9,House,Brighton,1490.0
4,1052.3076923076924,13,House,Brighton East,995.0
4,435.0,2,House,Broadford,435.0
4,398.6363636363636,11,House,Brookfield,400.0
4,600.0,1,House,Brown Hill,600.0
4,916.6666666666666,3,House,Brunswick,950.0
4,650.0,1,House,Brunswick East,650.0
4,900.0,2,House,Brunswick West,900.0
4,542.8571428571429,7,House,Bulleen,530.0
4,475.0,4,House,Bundoora,460.0
4,430.0,1,House,Bungaree,430.0
4,580.0,1,House,Burnside,580.0
4,489.1666666666667,6,House,Burnside Heights,482.5
4,670.0,5,House,Burwood,600.0
4,561.25,4,House,Burwood East,550.0
4,530.0,2,House,Cairnlea,530.0
4,480.0,1,House,California Gully,480.0
4,550.0,1,House,Callignee,550.0
4,945.0,7,House,Camberwell,925.0
4,500.0,1,House,Campbellfield,500.0
4,470.0,1,House,Canadian,470.0
4,480.0,1,House,Cannons Creek,480.0
4,1224.0,5,House,Canterbury,1100.0
4,500.0,1,House,Cape Paterson,500.0
4,1500.0,1,House,Cape Schanck,1500.0
4,550.0,1,House,Cape Woolamai,550.0
4,588.3333333333334,3,House,Capel Sound,565.0
4,1373.75,4,House,Carlton,1037.5
4,1060.0,3,House,Carlton North,1000.0
4,945.0,2,House,Carnegie,945.0
4,518.75,8,House,Caroline Springs,535.0
4,530.0,1,House,Carrum Downs,530.0
4,495.0,1,House,Castlemaine,495.0
4,1075.0,5,House,Caulfield North,1180.0
4,1348.3333333333333,3,House,Caulfield South,1250.0
4,490.55555555555554,9,House,Charlemont,480.0
4,630.0,1,House,Chelsea,630.0
4,618.75,4,House,Cheltenham,622.5
4,1000.0,1,House,Chirnside Park,1000.0
4,505.0,3,House,Clayton,530.0
4,475.0,2,House,Clayton South,475.0
4,1055.0,3,House,Clifton Hill,965.0
4,520.0,1,House,Clifton Springs,520.0
4,522.2727272727273,11,House,Clyde,500.0
4,501.5517241379311,29,House,Clyde North,495.0
4,398.3333333333333,6,House,Cobblebank,400.0
4,652.5,6,House,Coburg,687.5
4,500.0,1,House,Codrington,500.0
4,460.0,1,House,Colac,460.0
4,995.0,1,House,Connewarre,995.0
4,575.0,1,House,Corinella,575.0
4,440.0,2,House,Cowes,440.0
4,460.9375,32,House,Craigieburn,460.0
4,515.625,8,House,Cranbourne,535.0
4,489.09090909090907,11,House,Cranbourne East,475.0
4,491.5384615384616,13,House,Cranbourne North,490.0
4,540.625,8,House,Cranbourne South,550.0
4,515.0,7,House,Cranbourne West,500.0
4,455.0,2,House,Creswick,455.0
4,650.0,4,House,Croydon,700.0
4,680.0,1,House,Croydon Hills,680.0
4,650.0,1,House,Croydon North,650.0
4,550.0,1,House,Croydon South,550.0
4,463.5,10,House,Curlewis,460.0
4,450.0,1,House,Dallas,450.0
4,530.0,1,House,Dandenong,530.0
4,482.0,5,House,Dandenong North,460.0
4,400.0,2,House,Darley,400.0
4,455.8333333333333,12,House,Deanside,450.0
4,750.0,2,House,Deepdene,750.0
4,434.0,5,House,Deer Park,420.0
4,472.5,4,House,Delacombe,440.0
4,385.0,1,House,Delahey,385.0
4,479.0,5,House,Derrimut,500.0
4,600.0,1,House,Diamond Creek,600.0
4,476.6666666666667,3,House,Diggers Rest,480.0
4,577.1428571428571,7,House,Doncaster,550.0
4,670.625,8,House,Doncaster East,660.0
4,459.5,10,House,Donnybrook,465.0
4,900.0,1,House,Donvale,900.0
4,486.5625,16,House,Doreen,470.0
4,441.6666666666667,3,House,Doveton,430.0
4,585.0,1,House,Dromana,585.0
4,459.1666666666667,6,House,Drouin,457.5
4,485.0,1,House,Dumbalk,485.0
4,550.0,1,House,Eagle Point,550.0
4,440.0,1,House,Eaglehawk,440.0
4,981.6666666666666,3,House,Eaglemont,1000.0
4,560.0,1,House,East Geelong,560.0
4,1070.0,2,House,East Melbourne,1070.0
4,1621.571428571429,7,House,Echuca,2384.0
4,500.0,1,House,Ellaswood,500.0
4,1280.0,1,House,Elsternwick,1280.0
4,675.0,2,House,Eltham,675.0
4,466.0,5,House,Endeavour Hills,495.0
4,502.0,10,House,Epping,510.0
4,450.0,1,House,Epsom,450.0
4,926.0,5,House,Essendon,850.0
4,600.0,2,House,Essendon West,600.0
4,441.875,8,House,Eynesbury,435.0
4,575.0,1,House,Fairfield,575.0
4,615.0,2,House,Fawkner,615.0
4,550.0,5,House,Ferntree Gully,500.0
4,1075.0,2,House,Fitzroy North,1075.0
4,850.0,1,House,Flemington,850.0
4,515.0,4,House,Footscray,515.0
4,720.7142857142857,7,House,Forest Hill,695.0
4,518.0,5,House,Frankston,525.0
4,565.0,2,House,Frankston South,565.0
4,476.875,8,House,Fraser Rise,475.0
4,630.0,2,House,Fyansford,630.0
4,528.75,4,House,Geelong West,520.0
4,671.6666666666666,6,House,Gisborne,665.0
4,455.0,1,House,Gladstone Park,455.0
4,880.0,1,House,Glen Huntly,880.0
4,865.8333333333334,12,House,Glen Iris,830.0
4,619.4444444444445,18,House,Glen Waverley,610.0
4,496.0,5,House,Glenroy,500.0
4,556.25,4,House,Greensborough,580.0
4,528.2142857142857,14,House,Greenvale,477.5
4,550.0,4,House,Grovedale,545.0
4,430.0,1,House,Hadfield,430.0
4,503.3333333333333,3,House,Hallam,500.0
4,280.0,1,House,Hamilton,280.0
4,500.0,1,House,Hamlyn Heights,500.0
4,1422.142857142857,7,House,Hampton,1450.0
4,1000.0,1,House,Hampton East,1000.0
4,483.3333333333333,3,House,Hampton Park,480.0
4,495.0,1,House,Harcourt,495.0
4,418.0,5,House,Harkness,420.0
4,550.0,1,House,Hastings,550.0
4,750.0,1,House,Hawthorn,750.0
4,1190.0,5,House,Hawthorn East,1100.0
4,535.0,2,House,Heathcote,535.0
4,880.0,1,House,Heatherton,880.0
4,595.0,1,House,Heidelberg,595.0
4,670.0,1,House,Heidelberg Heights,670.0
4,440.0,1,House,Herne Hill,440.0
4,480.0,1,House,Hidden Valley,480.0
4,715.0,1,House,Highett,715.0
4,558.6363636363636,11,House,Highton,560.0
4,572.8571428571429,7,House,Hillside,650.0
4,418.84615384615387,13,House,Hoppers Crossing,410.0
4,478.0,5,House,Horsham,500.0
4,719.0,5,House,Hughesdale,750.0
4,460.0,2,House,Huntly,460.0
4,550.0,1,House,Inverloch,550.0
4,450.0,1,House,Irymple,450.0
4,650.0,2,House,Ivanhoe,650.0
4,823.3333333333334,3,House,Ivanhoe East,750.0
4,453.3333333333333,3,House,Jackass Flat,450.0
4,530.0,1,House,Junction Village,530.0
4,448.0,15,House,Kalkallo,450.0
4,493.3333333333333,3,House,Kangaroo Flat,500.0
4,400.0,1,House,Kealba,400.0
4,520.0,1,House,Keilor,520.0
4,450.0,1,House,Keilor Downs,450.0
4,645.0,4,House,Keilor East,605.0
4,460.0,1,House,Kennington,460.0
4,862.5,4,House,Kensington,835.0
4,1408.0,5,House,Kew,1400.0
4,1050.0,1,House,Kew East,1050.0
4,585.0,3,House,Keysborough,570.0
4,550.0,1,House,Kialla,550.0
4,453.57142857142856,7,House,Kilmore,450.0
4,535.0,4,House,Kilsyth,520.0
4,520.0,1,House,Kings Park,520.0
4,460.0,1,House,Kingsbury,460.0
4,590.0,1,House,Knoxfield,590.0
4,525.0,1,House,Koo Wee Rup,525.0
4,405.0,3,House,Kurunjang,400.0
4,320.0,1,House,Kyabram,320.0
4,595.0,2,House,Kyneton,595.0
4,486.6666666666667,3,House,Lake Gardens,480.0
4,500.0,1,House,Lake Wendouree,500.0
4,467.0,5,House,Lalor,460.0
4,530.0,2,House,Lancefield,530.0
4,600.0,1,House,Lang Lang,600.0
4,621.6666666666666,3,House,Langwarrin,630.0
4,521.4705882352941,17,House,Lara,530.0
4,445.0,2,House,Laverton,445.0
4,525.0,1,House,Leneva,525.0
4,488.0,5,House,Leopold,470.0
4,750.0,1,House,Little River,750.0
4,595.0,2,House,Lovely Banks,595.0
4,480.0,1,House,Lower Plenty,480.0
4,472.77777777777777,9,House,Lucas,460.0
4,573.75,4,House,Lynbrook,572.5
4,545.0,7,House,Lyndhurst,540.0
4,600.0,1,House,Macleod,600.0
4,466.6666666666667,3,House,Maddingley,440.0
4,490.0,1,House,Maiden Gully,490.0
4,455.0,2,House,Maidstone,455.0
4,550.0,1,House,Maldon,550.0
4,1060.0,2,House,Malvern,1060.0
4,716.0,5,House,Malvern East,650.0
4,398.1818181818182,11,House,Mambourin,380.0
4,420.7142857142857,14,House,Manor Lakes,410.0
4,650.0,1,House,Mansfield,650.0
4,632.5,8,House,Maribyrnong,575.0
4,470.0,1,House,Marshall,470.0
4,1040.0,3,House,McKinnon,1095.0
4,433.3333333333333,3,House,Meadow Heights,450.0
4,374.0,5,House,Melton,360.0
4,366.3636363636364,11,House,Melton South,350.0
4,390.0,7,House,Melton West,400.0
4,675.0,3,House,Mentone,675.0
4,460.3333333333333,15,House,Mernda,450.0
4,463.1578947368421,19,House,Mickleham,460.0
4,1700.0,1,House,Middle Park,1700.0
4,479.5,10,House,Mildura,420.0
4,507.5,8,House,Mill Park,515.0
4,511.6666666666667,3,House,Miners Rest,550.0
4,513.3333333333334,3,House,Mitcham,510.0
4,390.0,1,House,Mitchell Park,390.0
4,390.0,1,House,Moe,390.0
4,967.0,5,House,Mont Albert,900.0
4,750.0,1,House,Moolap,750.0
4,719.1666666666666,6,House,Moonee Ponds,690.0
4,566.6666666666666,3,House,Moorabbin,490.0
4,583.3333333333334,3,House,Mooroolbark,585.0
4,360.0,1,House,Mooroopna,360.0
4,780.0,1,House,Mordialloc,780.0
4,736.6666666666666,3,House,Mornington,670.0
4,430.0,1,House,Mortlake,430.0
4,430.0,3,House,Morwell,420.0
4,455.0,2,House,Mount Clear,455.0
4,519.1666666666666,18,House,Mount Duneed,520.0
4,1083.3333333333333,6,House,Mount Eliza,957.5
4,500.0,3,House,Mount Helen,470.0
4,828.75,8,House,Mount Martha,800.0
4,365.0,2,House,Mount Pleasant,365.0
4,670.0,11,House,Mount Waverley,700.0
4,582.0,5,House,Mulgrave,480.0
4,625.0,2,House,Murrumbeena,625.0
4,518.8888888888889,9,House,Narre Warren,500.0
4,665.0,2,House,Narre Warren North,665.0
4,496.6666666666667,6,House,Narre Warren South,505.0
4,410.0,1,House,Newington,410.0
4,1875.0,2,House,Newport,1875.0
4,575.0,4,House,Newtown,590.0
4,787.5,2,House,Niddrie,787.5
4,545.0,2,House,Noble Park,545.0
4,480.0,1,House,Noble Park North,480.0
4,438.3333333333333,3,House,Norlane,420.0
4,450.0,1,House,North Bendigo,450.0
4,640.0,1,House,North Geelong,640.0
4,575.0,1,House,North Shore,575.0
4,500.0,2,House,North Wonthaggi,500.0
4,1037.5,4,House,Northcote,950.0
4,630.0,1,House,Notting Hill,630.0
4,520.0,1,House,Nunawading,520.0
4,990.0,1,House,Oakleigh,990.0
4,550.0,1,House,Oakleigh East,550.0
4,577.5,4,House,Oakleigh South,555.0
4,617.5,6,House,Ocean Grove,612.5
4,519.5,10,House,Officer,500.0
4,420.0,1,House,Officer South,420.0
4,830.0,1,House,Ormond,830.0
4,477.4074074074074,27,House,Pakenham,470.0
4,850.0,1,House,Parkdale,850.0
4,662.5,4,House,Pascoe Vale,625.0
4,565.0,2,House,Pascoe Vale South,565.0
4,795.0,2,House,Patterson Lakes,795.0
4,610.0,1,House,Pearcedale,610.0
4,425.0,2,House,Plumpton,425.0
4,476.6025641025641,78,House,Point Cook,460.0
4,480.0,1,House,Pootilla,480.0
4,890.0,1,House,Port Melbourne,890.0
4,400.0,1,House,Portarlington,400.0
4,506.6666666666667,3,House,Portland,530.0
4,1183.3333333333333,3,House,Prahran,1150.0
4,746.25,8,House,Preston,650.0
4,360.0,1,House,Redan,360.0
4,430.0,1,House,Redesdale,430.0
4,508.6363636363636,11,House,Reservoir,520.0
4,1747.5,2,House,Richmond,1747.5
4,600.0,1,House,Riddells Creek,600.0
4,591.6666666666666,3,House,Ringwood,600.0
4,550.0,1,House,Ringwood East,550.0
4,630.0,1,House,Ringwood North,630.0
4,670.0,1,House,Rippleside,670.0
4,444.54545454545456,11,House,Rockbank,440.0
4,605.0,3,House,Rosanna,650.0
4,685.0,1,House,Rosebud,685.0
4,525.0,1,House,Rowville,525.0
4,496.6666666666667,3,House,Roxburgh Park,500.0
4,570.0,1,House,Rutherglen,570.0
4,670.7142857142857,7,House,Rye,650.0
4,472.5,6,House,Sale,480.0
4,504.0,5,House,Sanctuary Lakes,440.0
4,680.0,1,House,Sandhurst,680.0
4,1595.0,3,House,Sandringham,1800.0
4,495.0,2,House,Scoresby,495.0
4,750.0,1,House,Scotsburn,750.0
4,549.5,2,House,Seaford,549.5
4,378.8571428571428,7,House,Sebastopol,390.0
4,651.6666666666666,3,House,Seddon,620.0
4,550.0,1,House,Seville,550.0
4,490.0,2,House,Seymour,490.0
4,510.0,2,House,Shepparton,510.0
4,453.3333333333333,3,House,Smythes Creek,460.0
4,600.0,2,House,Soldiers Hill,600.0
4,720.0,1,House,Somers,720.0
4,800.0,1,House,Somerville,800.0
4,800.0,1,House,South Kingsville,800.0
4,1200.0,1,House,South Melbourne,1200.0
4,465.0,6,House,South Morang,460.0
4,1033.3333333333333,3,House,South Yarra,950.0
4,787.5,2,House,Spotswood,787.5
4,580.0,3,House,Springvale,620.0
4,367.1428571428572,7,House,St Albans,390.0
4,1075.0,2,House,St Kilda,1075.0
4,1075.0,2,House,St Kilda East,1075.0
4,500.0,3,House,St Leonards,500.0
4,280.0,1,House,Stawell,280.0
4,490.0,2,House,Stratford,490.0
4,535.0,2,House,Strathdale,535.0
4,505.0,4,House,Strathfieldsaye,480.0
4,714.0,5,House,Strathmore,770.0
4,416.07142857142856,14,House,Strathtulloh,417.5
4,532.6315789473684,19,House,Sunbury,520.0
4,720.0,1,House,Sunset Strip,720.0
4,420.0,4,House,Sunshine,400.0
4,380.0,1,House,Sunshine North,380.0
4,470.0,1,House,Sunshine West,470.0
4,1199.0,2,House,Surrey Hills,1199.0
4,480.0,1,House,Sydenham,480.0
4,900.0,1,House,Tallarook,900.0
4,560.0,1,House,Tangambalanga,560.0
4,449.765625,64,House,Tarneit,450.0
4,510.0,2,House,Tatura,510.0
4,430.0,1,House,Taylors Hill,430.0
4,535.0,2,House,Taylors Lakes,535.0
4,814.375,8,House,Templestowe,735.0
4,704.0,5,House,Templestowe Lower,650.0
4,460.0,1,House,Thomastown,460.0
4,750.0,1,House,Thornbury,750.0
4,418.125,16,House,Thornhill Park,415.0
4,1740.0,5,House,Toorak,1400.0
4,550.0,1,House,Tootgarook,550.0
4,1028.3333333333333,6,House,Torquay,1025.0
4,467.5,2,House,Trafalgar,467.5
4,480.5,10,House,Traralgon,480.0
4,454.0816326530612,49,House,Truganina,450.0
4,620.0,1,House,Tyabb,620.0
4,660.0,1,House,Upwey,660.0
4,611.25,4,House,Vermont,542.5
4,633.3333333333334,6,House,Vermont South,637.5
4,570.0,1,House,Viewbank,570.0
4,426.5,20,House,Wallan,405.0
4,560.0,3,House,Wangaratta,470.0
4,666.4285714285714,7,House,Wantirna,650.0
4,602.5,6,House,Wantirna South,637.5
4,567.9473684210526,19,House,Warragul,495.0
4,467.5,4,House,Warrnambool,460.0
4,680.0,1,House,Waterways,680.0
4,585.0,2,House,Watsonia,585.0
4,523.3333333333334,3,House,Waurn Ponds,520.0
4,406.1111111111111,18,House,Weir Views,400.0
4,395.0,2,House,Wendouree,395.0
4,431.7741935483871,31,House,Werribee,420.0
4,500.0,2,House,Werribee South,500.0
4,575.0,2,House,West Footscray,575.0
4,613.0,10,House,Wheelers Hill,590.0
4,485.0,4,House,White Hills,495.0
4,880.0,1,House,Whittlesea,880.0
4,474.375,8,House,Williams Landing,480.0
4,810.0,2,House,Williamstown,810.0
4,822.5,2,House,Williamstown North,822.5
4,500.0,2,House,Winchelsea,500.0
4,1013.3333333333334,3,House,Windsor,1000.0
4,444.5652173913044,23,House,Winter Valley,450.0
4,525.0,6,House,Wodonga,530.0
4,512.2727272727273,11,House,Wollert,510.0
4,510.0,2,House,Wonthaggi,510.0
4,530.0,1,House,Woodend,530.0
4,398.9189189189189,37,House,Wyndham Vale,400.0
4,750.0,2,House,Yarraville,750.0
4,547.5,2,House,Yarrawonga,547.5
4,1000.0,1,Rural,Arthurs Seat,1000.0
4,825.0,1,Semi-Detached,Mornington,825.0
4,980.0,1,Terrace,Brunswick,980.0
4,810.0,1,Terrace,Carlton,810.0
4,820.0,1,Townhouse,Aberfeldie,820.0
4,730.0,1,Townhouse,Airport West,730.0
4,540.0,1,Townhouse,Altona,540.0
4,687.5,2,Townhouse,Altona North,687.5
4,700.0,1,Townhouse,Ascot Vale,700.0
4,750.0,1,Townhouse,Ashburton,750.0
4,900.0,1,Townhouse,Ashwood,900.0
4,720.0,1,Townhouse,Avondale Heights,720.0
4,790.0,1,Townhouse,Balwyn,790.0
4,915.0,2,Townhouse,Balwyn North,915.0
4,1297.5,2,Townhouse,Beaumaris,1297.5
4,1316.6666666666667,3,Townhouse,Bentleigh,1450.0
4,939.5833333333334,12,Townhouse,Bentleigh East,957.5
4,700.0,1,Townhouse,Berwick,700.0
4,400.0,1,Townhouse,Beveridge,400.0
4,795.0,1,Townhouse,Blackburn South,795.0
4,480.0,1,Townhouse,Botanic Ridge,480.0
4,773.3333333333334,3,Townhouse,Box Hill,750.0
4,763.3333333333334,3,Townhouse,Box Hill North,750.0
4,650.0,1,Townhouse,Braybrook,650.0
4,720.0,1,Townhouse,Briar Hill,720.0
4,995.0,2,Townhouse,Brighton,995.0
4,1285.0,4,Townhouse,Brighton East,1395.0
4,602.5,4,Townhouse,Bundoora,565.0
4,730.0,2,Townhouse,Burwood,730.0
4,732.5,2,Townhouse,Burwood East,732.5
4,1313.3333333333333,3,Townhouse,Camberwell,1395.0
4,720.0,1,Townhouse,Capel Sound,720.0
4,810.0,4,Townhouse,Carnegie,815.0
4,710.0,3,Townhouse,Chadstone,720.0
4,800.0,1,Townhouse,Cheltenham,800.0
4,630.0,6,Townhouse,Clayton,637.5
4,660.0,2,Townhouse,Clayton South,660.0
4,460.0,1,Townhouse,Clyde,460.0
4,400.0,1,Townhouse,Craigieburn,400.0
4,450.0,1,Townhouse,Cranbourne East,450.0
4,745.0,3,Townhouse,Croydon,745.0
4,400.0,1,Townhouse,Deanside,400.0
4,460.0,1,Townhouse,Diggers Rest,460.0
4,770.0,2,Townhouse,Doncaster,770.0
4,726.6666666666666,3,Townhouse,Doncaster East,700.0
4,450.0,1,Townhouse,Doreen,450.0
4,695.0,1,Townhouse,Eltham,695.0
4,590.0,1,Townhouse,Eltham North,590.0
4,1000.0,1,Townhouse,Elwood,1000.0
4,465.0,2,Townhouse,Epping,465.0
4,876.6666666666666,3,Townhouse,Essendon,850.0
4,550.0,1,Townhouse,Fawkner,550.0
4,610.0,2,Townhouse,Ferntree Gully,610.0
4,570.0,1,Townhouse,Geelong,570.0
4,575.0,1,Townhouse,Geelong West,575.0
4,1250.0,1,Townhouse,Glen Huntly,1250.0
4,801.6666666666666,6,Townhouse,Glen Waverley,775.0
4,560.0,1,Townhouse,Glenroy,560.0
4,550.0,1,Townhouse,Hadfield,550.0
4,900.0,1,Townhouse,Hampton,900.0
4,1050.0,1,Townhouse,Hawthorn,1050.0
4,1700.0,2,Townhouse,Hawthorn East,1700.0
4,653.3333333333334,3,Townhouse,Heidelberg Heights,670.0
4,950.0,1,Townhouse,Highett,950.0
4,800.0,1,Townhouse,Kensington,800.0
4,925.0,2,Townhouse,Kew,925.0
4,450.0,1,Townhouse,Lalor,450.0
4,750.0,1,Townhouse,Macleod,750.0
4,650.0,1,Townhouse,Maidstone,650.0
4,715.0,2,Townhouse,Maribyrnong,715.0
4,1100.0,1,Townhouse,McKinnon,1100.0
4,472.5,2,Townhouse,Meadow Heights,472.5
4,370.0,1,Townhouse,Melton,370.0
4,900.0,1,Townhouse,Mentone,900.0
4,680.0,1,Townhouse,Mitcham,680.0
4,650.0,1,Townhouse,Mordialloc,650.0
4,665.0,2,Townhouse,Mornington,665.0
4,835.0,1,Townhouse,Mount Eliza,835.0
4,743.3333333333334,3,Townhouse,Mount Waverley,750.0
4,630.0,1,Townhouse,Mulgrave,630.0
4,500.0,1,Townhouse,Narre Warren,500.0
4,733.3333333333334,3,Townhouse,Newtown,730.0
4,775.0,2,Townhouse,Niddrie,775.0
4,525.0,1,Townhouse,Noble Park,525.0
4,780.0,1,Townhouse,Nunawading,780.0
4,680.0,1,Townhouse,Oak Park,680.0
4,590.0,3,Townhouse,Oakleigh East,590.0
4,850.0,2,Townhouse,Ormond,850.0
4,1100.0,1,Townhouse,Parkdale,1100.0
4,405.0,2,Townhouse,Point Cook,405.0
4,600.0,1,Townhouse,Point Lonsdale,600.0
4,1450.0,1,Townhouse,Port Melbourne,1450.0
4,580.0,1,Townhouse,Reservoir,580.0
4,1225.0,1,Townhouse,Richmond,1225.0
4,750.0,1,Townhouse,Ringwood,750.0
4,780.0,2,Townhouse,Ringwood North,780.0
4,687.5,2,Townhouse,Safety Beach,687.5
4,975.0,1,Townhouse,Seaford,975.0
4,480.0,1,Townhouse,South Morang,480.0
4,1900.0,1,Townhouse,South Yarra,1900.0
4,460.0,2,Townhouse,St Albans,460.0
4,795.0,2,Townhouse,Strathmore,795.0
4,540.0,1,Townhouse,Sunshine,540.0
4,650.0,1,Townhouse,Sunshine North,650.0
4,450.0,1,Townhouse,Sunshine West,450.0
4,465.0,1,Townhouse,Sydenham,465.0
4,940.0,2,Townhouse,Templestowe,940.0
4,800.0,2,Townhouse,Templestowe Lower,800.0
4,650.0,1,Townhouse,Wantirna South,650.0
4,720.0,1,Townhouse,Wheelers Hill,720.0
4,1350.0,1,Townhouse,Williamstown,1350.0
4,850.0,2,Townhouse,Williamstown North,850.0
4,1300.0,1,Townhouse,Windsor,1300.0
4,430.0,1,Townhouse,Wollert,430.0
5,1000.0,1,Acreage / Semi-Rural,Hopetoun Park,1000.0
5,750.0,1,Acreage / Semi-Rural,Lara,750.0
5,550.0,1,Acreage / Semi-Rural,Wollert,550.0
5,595.0,1,Apartment / Unit / Flat,Clayton,595.0
5,750.0,1,Apartment / Unit / Flat,Montmorency,750.0
5,1000.0,1,House,Apollo Bay,1000.0
5,880.0,1,House,Ascot Vale,880.0
5,1783.3333333333333,3,House,Balwyn,2000.0
5,801.25,4,House,Balwyn North,792.5
5,600.0,1,House,Bayswater North,600.0
5,570.0,1,House,Beaconsfield,570.0
5,1800.0,2,House,Beaumaris,1800.0
5,550.0,1,House,Bendigo,550.0
5,685.0,1,House,Blackburn,685.0
5,900.0,1,House,Blackburn South,900.0
5,680.0,2,House,Bonnie Brook,680.0
5,680.0,1,House,Bonshaw,680.0
5,540.0,2,House,Box Hill,540.0
5,2097.5,4,House,Brighton,2150.0
5,1385.0,4,House,Brighton East,1420.0
5,1250.0,1,House,Brunswick West,1250.0
5,520.0,3,House,Bundoora,580.0
5,373.75,4,House,Burwood,342.5
5,1050.0,1,House,Burwood East,1050.0
5,1152.142857142857,7,House,Camberwell,1300.0
5,900.0,1,House,Canterbury,900.0
5,1325.0,2,House,Carlton,1325.0
5,500.0,1,House,Caroline Springs,500.0
5,940.0,2,House,Caulfield North,940.0
5,1325.0,2,House,Caulfield South,1325.0
5,590.0,1,House,Chirnside Park,590.0
5,620.0,1,House,Clayton,620.0
5,590.0,1,House,Clayton South,590.0
5,625.0,2,House,Clyde North,625.0
5,650.0,3,House,Coburg,630.0
5,650.0,1,House,Coburg North,650.0
5,550.0,1,House,Dandenong,550.0
5,500.0,1,House,Deanside,500.0
5,650.0,1,House,Doncaster,650.0
